,type,username,useraddress,userid,timestamp,roomname,content
81,text,moe,108.230.124.237:51061,7,2016-06-07 21:33:09,mturkno985673,plan b
82,text,moe,108.230.124.237:51061,7,2016-06-07 21:33:16,mturkno985673,ok plan b
85,text,mike76,99.132.228.65:56684,24,2016-06-07 21:34:13,mturkno985673,awesome
86,text,Zee,66.85.139.243:1670,46,2016-06-07 21:34:15,mturkno985673,Trade off could be it being more expensive but it is more environmentally friendly
87,text,mike76,99.132.228.65:56684,24,2016-06-07 21:34:17,mturkno985673,plan b
90,text,BazaarAgent,128.2.220.133:37468,\N,2016-06-07 21:34:40,mturkno985673,"Thank you for participating in the discussion. You now have just 5 minutes to finalize a joint argument in favor of one plan and complete your proposal on the left. Keep in mind that you will be evaluated solely based on the quality of your proposal (i.e., the thoroughness of the reasoning displayed)."
92,text,mike76,99.132.228.65:56684,24,2016-06-07 21:35:18,mturkno985673,"plan b is the best. all proposals have some good and bad, but plan b is the most efficient in regards to no waste cost and less coal use"
96,text,Zee,66.85.139.243:1670,46,2016-06-07 21:37:34,mturkno985673,we have 1 minute  left guys
97,text,Zee,66.85.139.243:1670,46,2016-06-07 21:37:48,mturkno985673,please add the points quickly
98,text,moe,108.230.124.237:51061,7,2016-06-07 21:37:48,mturkno985673,ok thanks
103,presence,mike76,99.132.228.65:56684,24,2016-06-07 21:38:42,mturkno985673,leave
109,presence,BazaarAgent,128.2.220.133:37468,\N,2016-06-07 21:39:56,mturkno985673,leave
110,presence,Zee,66.85.139.243:1670,46,2016-06-07 21:40:04,mturkno985673,leave
130,presence,Xu,128.2.161.167:53770,0,2016-06-08 19:57:15,mturkno985673,join
131,presence,Xu,128.2.161.167:53770,0,2016-06-08 19:57:25,mturkno985673,leave
