,type,username,useraddress,userid,timestamp,roomname,content
36,text,CJ,173.25.249.89:50452,37,2016-06-12 18:05:38,mturkno7226123,Plan 1 for me
37,text,womynrock,24.15.61.185:49553,35,2016-06-12 18:05:46,mturkno7226123,2
38,text,mlsasc,108.219.110.10:51742,36,2016-06-12 18:05:50,mturkno7226123,2
39,text,CJ,173.25.249.89:50452,37,2016-06-12 18:06:14,mturkno7226123,2 is the second best option for me
40,text,Kate,66.227.194.142:63138,14,2016-06-12 18:06:36,mturkno7226123,"I say #1 coal. So that&#39;s Coal 2, Wind 2, Anyone else."
41,text,Kate,66.227.194.142:63138,14,2016-06-12 18:07:27,mturkno7226123,At least we&#39;ve narrowed it down. #1 or #2.
42,text,CJ,173.25.249.89:50452,37,2016-06-12 18:08:14,mturkno7226123,Anyone strongly opposed to 2?
43,text,Kate,66.227.194.142:63138,14,2016-06-12 18:08:18,mturkno7226123,"I could get non board with #2, but we&#39;re still looking at coming in under budget."
44,text,Kate,66.227.194.142:63138,14,2016-06-12 18:08:25,mturkno7226123,sorry meant on board
45,text,mlsasc,108.219.110.10:51742,36,2016-06-12 18:08:33,mturkno7226123,I think plan 2 will only be over budget the first year.
46,text,womynrock,24.15.61.185:49553,35,2016-06-12 18:08:40,mturkno7226123,agree
47,presence,BazaarAgent,128.2.220.133:40496,\N,2016-06-12 18:09:01,mturkno7226123,leave
48,text,Kate,66.227.194.142:63138,14,2016-06-12 18:09:15,mturkno7226123,"Okay, so we need a proposal based on plan #2"
49,text,CJ,173.25.249.89:50452,37,2016-06-12 18:09:55,mturkno7226123,"We can say that the price is mitigated by the fact that &quot;If renewable energies generate more than 30% of the electricity, there will be a renewable tax credit of $1&#x2F;MWh for the electricity that is generated by renewable energies.&quot;"
50,text,Kate,66.227.194.142:63138,14,2016-06-12 18:10:44,mturkno7226123,I think that should go under the trade off section.
51,text,mlsasc,108.219.110.10:51742,36,2016-06-12 18:11:26,mturkno7226123,"Someone else can type reasons while I type trade offs, if we wanna hurry."
52,text,CJ,173.25.249.89:50452,37,2016-06-12 18:14:33,mturkno7226123,Good job team
53,text,mlsasc,108.219.110.10:51742,36,2016-06-12 18:14:36,mturkno7226123,ready?
54,text,womynrock,24.15.61.185:49553,35,2016-06-12 18:14:38,mturkno7226123,yes!
55,text,Kate,66.227.194.142:63138,14,2016-06-12 18:14:46,mturkno7226123,That&#39;s all I&#39;ve got
56,presence,CJ,173.25.249.89:50452,37,2016-06-12 18:14:58,mturkno7226123,leave
57,presence,womynrock,24.15.61.185:49553,35,2016-06-12 18:15:02,mturkno7226123,leave
58,presence,Kate,66.227.194.142:63138,14,2016-06-12 18:15:12,mturkno7226123,leave
59,presence,mlsasc,108.219.110.10:51742,36,2016-06-12 18:15:58,mturkno7226123,leave
